Time,BatteryVoltage (mV),BatteryVoltage (V),BatteryCurrent (mA),BatteryCurrent (A),Temperature (C),RemainingCapacity (mAh),RemainingCapacity (Ah),FullCapacity (mAh),TimeToEmpty (min),TimeToEmpty (hrs),TimeToFull (min),TimeToFull (hrs),SOC (%),SOH (%)
16:08:22,18945,18.945,1494,1.494,38.450000000000045,2159,2.159,5113,65535,1092.25,178,2.966666666666667,43,84
16:08:24,18945,18.945,1494,1.494,38.450000000000045,2160,2.16,5113,65535,1092.25,178,2.966666666666667,43,84
16:08:26,18950,18.95,1494,1.494,38.450000000000045,2161,2.161,5114,65535,1092.25,178,2.966666666666667,43,84
16:08:28,18950,18.95,1495,1.495,38.450000000000045,2162,2.162,5114,65535,1092.25,178,2.966666666666667,43,84
16:08:30,18950,18.95,1495,1.495,38.35000000000002,2162,2.162,5113,65535,1092.25,178,2.966666666666667,43,84
16:08:32,18950,18.95,1493,1.493,38.450000000000045,2163,2.163,5113,65535,1092.25,178,2.966666666666667,43,84
16:08:34,18950,18.95,1495,1.495,38.35000000000002,2164,2.164,5113,65535,1092.25,178,2.966666666666667,43,84
16:08:36,18950,18.95,1494,1.494,38.35000000000002,2165,2.165,5113,65535,1092.25,178,2.966666666666667,43,84
16:08:38,18950,18.95,1494,1.494,38.35000000000002,2166,2.166,5114,65535,1092.25,178,2.966666666666667,43,84
16:08:40,18950,18.95,1494,1.494,38.35000000000002,2167,2.167,5114,65535,1092.25,178,2.966666666666667,43,84
16:08:42,18950,18.95,1494,1.494,38.35000000000002,2167,2.167,5113,65535,1092.25,178,2.966666666666667,43,84
16:08:44,18950,18.95,1493,1.493,38.35000000000002,2168,2.168,5113,65535,1092.25,178,2.966666666666667,43,84
16:08:46,18950,18.95,1493,1.493,38.35000000000002,2169,2.169,5113,65535,1092.25,178,2.966666666666667,43,84
16:08:48,18950,18.95,1493,1.493,38.35000000000002,2170,2.17,5113,65535,1092.25,178,2.966666666666667,43,84
16:08:50,18955,18.955,1494,1.494,38.35000000000002,2171,2.171,5114,65535,1092.25,178,2.966666666666667,43,84
16:08:52,18955,18.955,1495,1.495,38.35000000000002,2171,2.171,5113,65535,1092.25,178,2.966666666666667,43,84
16:08:54,18955,18.955,1494,1.494,38.35000000000002,2172,2.172,5113,65535,1092.25,178,2.966666666666667,43,84
16:08:56,18955,18.955,1493,1.493,38.35000000000002,2173,2.173,5113,65535,1092.25,178,2.966666666666667,43,84
16:08:58,18955,18.955,1495,1.495,38.35000000000002,2174,2.174,5113,65535,1092.25,178,2.966666666666667,43,84
16:09:00,18955,18.955,1494,1.494,38.25000000000006,2175,2.175,5113,65535,1092.25,177,2.95,43,84
16:09:02,18955,18.955,1494,1.494,38.25000000000006,2176,2.176,5114,65535,1092.25,177,2.95,43,84
16:09:04,18955,18.955,1494,1.494,38.25000000000006,2176,2.176,5113,65535,1092.25,177,2.95,43,84
16:09:06,18955,18.955,1494,1.494,38.25000000000006,2177,2.177,5113,65535,1092.25,177,2.95,43,84
16:09:08,18960,18.96,1495,1.495,38.25000000000006,2178,2.178,5113,65535,1092.25,177,2.95,43,84
16:09:10,18960,18.96,1494,1.494,38.25000000000006,2179,2.179,5113,65535,1092.25,177,2.95,43,84
16:09:12,18960,18.96,1494,1.494,38.25000000000006,2180,2.18,5113,65535,1092.25,177,2.95,43,84
16:09:14,18960,18.96,1493,1.493,38.25000000000006,2181,2.181,5114,65535,1092.25,177,2.95,43,84
16:09:16,18960,18.96,1493,1.493,38.25000000000006,2181,2.181,5113,65535,1092.25,177,2.95,43,84
16:09:18,18960,18.96,1493,1.493,38.25000000000006,2182,2.182,5113,65535,1092.25,177,2.95,43,84
16:09:20,18960,18.96,1494,1.494,38.25000000000006,2183,2.183,5113,65535,1092.25,177,2.95,43,84
16:09:22,18965,18.965,1493,1.493,38.25000000000006,2184,2.184,5113,65535,1092.25,177,2.95,43,84
16:09:24,18965,18.965,1493,1.493,38.25000000000006,2185,2.185,5113,65535,1092.25,177,2.95,43,84
16:09:26,18965,18.965,1493,1.493,38.25000000000006,2186,2.186,5114,65535,1092.25,177,2.95,43,84
16:09:28,18965,18.965,1493,1.493,38.150000000000034,2186,2.186,5113,65535,1092.25,177,2.95,43,84
16:09:30,18965,18.965,1494,1.494,38.150000000000034,2187,2.187,5113,65535,1092.25,177,2.95,43,84
16:09:32,18965,18.965,1493,1.493,38.150000000000034,2188,2.188,5113,65535,1092.25,177,2.95,43,84
16:09:34,18965,18.965,1493,1.493,38.150000000000034,2189,2.189,5113,65535,1092.25,177,2.95,43,84
16:09:36,18965,18.965,1492,1.492,38.150000000000034,2190,2.19,5114,65535,1092.25,177,2.95,43,84
16:09:38,18965,18.965,1493,1.493,38.150000000000034,2191,2.191,5114,65535,1092.25,177,2.95,43,84
16:09:40,18970,18.97,1492,1.492,38.150000000000034,2191,2.191,5113,65535,1092.25,177,2.95,43,84
16:09:42,18970,18.97,1494,1.494,38.150000000000034,2192,2.192,5113,65535,1092.25,177,2.95,43,84
16:09:44,18970,18.97,1493,1.493,38.150000000000034,2193,2.193,5113,65535,1092.25,177,2.95,43,84
16:09:46,18970,18.97,1492,1.492,38.150000000000034,2194,2.194,5113,65535,1092.25,177,2.95,43,84
16:09:48,18970,18.97,1493,1.493,38.150000000000034,2195,2.195,5114,65535,1092.25,177,2.95,43,84
16:09:50,18970,18.97,1492,1.492,38.150000000000034,2196,2.196,5114,65535,1092.25,177,2.95,43,84
16:09:52,18970,18.97,1492,1.492,38.150000000000034,2196,2.196,5113,65535,1092.25,177,2.95,43,84
16:09:54,18970,18.97,1491,1.491,38.150000000000034,2197,2.197,5113,65535,1092.25,177,2.95,43,84
16:09:56,18970,18.97,1492,1.492,38.150000000000034,2198,2.198,5113,65535,1092.25,177,2.95,43,84
16:09:58,18975,18.975,1492,1.492,38.150000000000034,2199,2.199,5113,65535,1092.25,177,2.95,44,84
16:10:00,18975,18.975,1492,1.492,38.150000000000034,2200,2.2,5114,65535,1092.25,177,2.95,44,84
16:10:02,18975,18.975,1491,1.491,38.150000000000034,2201,2.201,5114,65535,1092.25,177,2.95,44,84
16:10:04,18975,18.975,1491,1.491,38.150000000000034,2201,2.201,5113,65535,1092.25,177,2.95,44,84
16:10:07,18975,18.975,1491,1.491,38.150000000000034,2202,2.202,5113,65535,1092.25,177,2.95,44,84
16:10:09,18975,18.975,1491,1.491,38.150000000000034,2203,2.203,5113,65535,1092.25,177,2.95,44,84
16:10:11,18975,18.975,1491,1.491,38.05000000000007,2204,2.204,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:13,18980,18.98,1491,1.491,38.05000000000007,2205,2.205,5114,65535,1092.25,176,2.933333333333333,44,84
16:10:15,18980,18.98,1492,1.492,38.05000000000007,2205,2.205,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:17,18980,18.98,1492,1.492,38.05000000000007,2206,2.206,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:19,18980,18.98,1492,1.492,38.05000000000007,2207,2.207,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:21,18980,18.98,1492,1.492,38.05000000000007,2208,2.208,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:23,18980,18.98,1492,1.492,38.05000000000007,2209,2.209,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:25,18980,18.98,1492,1.492,38.05000000000007,2210,2.21,5114,65535,1092.25,176,2.933333333333333,44,84
16:10:27,18980,18.98,1491,1.491,38.05000000000007,2210,2.21,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:29,18985,18.985,1492,1.492,38.05000000000007,2211,2.211,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:31,18985,18.985,1492,1.492,38.05000000000007,2212,2.212,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:33,18985,18.985,1492,1.492,38.05000000000007,2213,2.213,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:35,18985,18.985,1492,1.492,38.05000000000007,2214,2.214,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:37,18985,18.985,1492,1.492,38.05000000000007,2215,2.215,5114,65535,1092.25,176,2.933333333333333,44,84
16:10:39,18985,18.985,1491,1.491,38.05000000000007,2215,2.215,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:41,18985,18.985,1492,1.492,38.05000000000007,2216,2.216,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:43,18990,18.99,1491,1.491,38.05000000000007,2217,2.217,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:45,18985,18.985,1492,1.492,38.150000000000034,2218,2.218,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:47,18990,18.99,1492,1.492,38.150000000000034,2219,2.219,5114,65535,1092.25,176,2.933333333333333,44,84
16:10:49,18990,18.99,1492,1.492,38.150000000000034,2220,2.22,5114,65535,1092.25,176,2.933333333333333,44,84
16:10:51,18990,18.99,1492,1.492,38.150000000000034,2220,2.22,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:53,18990,18.99,1492,1.492,38.150000000000034,2221,2.221,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:55,18990,18.99,1492,1.492,38.150000000000034,2222,2.222,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:57,18990,18.99,1491,1.491,38.150000000000034,2223,2.223,5113,65535,1092.25,176,2.933333333333333,44,84
16:10:59,18990,18.99,1491,1.491,38.150000000000034,2224,2.224,5114,65535,1092.25,176,2.933333333333333,44,84
16:11:01,18995,18.995,1491,1.491,38.150000000000034,2225,2.225,5114,65535,1092.25,176,2.933333333333333,44,84
16:11:03,18995,18.995,1492,1.492,38.150000000000034,2225,2.225,5113,65535,1092.25,176,2.933333333333333,44,84
16:11:05,18995,18.995,1492,1.492,38.05000000000007,2226,2.226,5113,65535,1092.25,176,2.933333333333333,44,84
16:11:07,18995,18.995,1492,1.492,38.150000000000034,2227,2.227,5113,65535,1092.25,176,2.933333333333333,44,84
16:11:09,18995,18.995,1492,1.492,38.150000000000034,2228,2.228,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:11,18995,18.995,1491,1.491,38.05000000000007,2229,2.229,5114,65535,1092.25,175,2.9166666666666665,44,84
16:11:13,18995,18.995,1492,1.492,38.05000000000007,2230,2.23,5114,65535,1092.25,175,2.9166666666666665,44,84
16:11:15,19000,19.0,1492,1.492,38.05000000000007,2230,2.23,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:17,18995,18.995,1492,1.492,38.05000000000007,2231,2.231,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:19,19000,19.0,1492,1.492,38.05000000000007,2232,2.232,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:21,19000,19.0,1491,1.491,38.05000000000007,2233,2.233,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:23,19000,19.0,1491,1.491,38.05000000000007,2234,2.234,5114,65535,1092.25,175,2.9166666666666665,44,84
16:11:25,19000,19.0,1492,1.492,38.05000000000007,2234,2.234,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:27,19000,19.0,1491,1.491,38.05000000000007,2235,2.235,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:29,19005,19.005,1491,1.491,38.05000000000007,2236,2.236,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:31,19000,19.0,1491,1.491,37.950000000000045,2237,2.237,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:33,19005,19.005,1490,1.49,37.950000000000045,2238,2.238,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:35,19005,19.005,1490,1.49,37.950000000000045,2239,2.239,5114,65535,1092.25,175,2.9166666666666665,44,84
16:11:37,19005,19.005,1491,1.491,37.950000000000045,2239,2.239,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:39,19005,19.005,1490,1.49,37.950000000000045,2240,2.24,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:41,19005,19.005,1490,1.49,37.950000000000045,2241,2.241,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:43,19005,19.005,1490,1.49,38.05000000000007,2242,2.242,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:45,19005,19.005,1490,1.49,37.950000000000045,2243,2.243,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:47,19010,19.01,1490,1.49,37.950000000000045,2244,2.244,5114,65535,1092.25,175,2.9166666666666665,44,84
16:11:49,19005,19.005,1490,1.49,37.950000000000045,2244,2.244,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:51,19010,19.01,1490,1.49,37.950000000000045,2245,2.245,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:53,19010,19.01,1490,1.49,37.950000000000045,2246,2.246,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:55,19010,19.01,1490,1.49,37.950000000000045,2247,2.247,5113,65535,1092.25,175,2.9166666666666665,44,84
16:11:57,19010,19.01,1490,1.49,37.950000000000045,2248,2.248,5114,65535,1092.25,175,2.9166666666666665,44,84
16:11:59,19010,19.01,1489,1.489,37.950000000000045,2249,2.249,5114,65535,1092.25,175,2.9166666666666665,44,84
16:12:01,19010,19.01,1489,1.489,37.950000000000045,2249,2.249,5113,65535,1092.25,175,2.9166666666666665,44,84
16:12:03,19015,19.015,1489,1.489,37.950000000000045,2250,2.25,5113,65535,1092.25,175,2.9166666666666665,45,84
16:12:05,19010,19.01,1489,1.489,37.950000000000045,2251,2.251,5113,65535,1092.25,175,2.9166666666666665,45,84
16:12:07,19015,19.015,1489,1.489,37.85000000000002,2252,2.252,5113,65535,1092.25,175,2.9166666666666665,45,84
16:12:09,19015,19.015,1490,1.49,37.85000000000002,2253,2.253,5114,65535,1092.25,175,2.9166666666666665,45,84
16:12:11,19015,19.015,1490,1.49,37.85000000000002,2254,2.254,5114,65535,1092.25,175,2.9166666666666665,45,84
16:12:13,19015,19.015,1490,1.49,37.85000000000002,2254,2.254,5113,65535,1092.25,175,2.9166666666666665,45,84
16:12:15,19015,19.015,1490,1.49,37.85000000000002,2255,2.255,5113,65535,1092.25,175,2.9166666666666665,45,84
16:12:17,19015,19.015,1490,1.49,37.85000000000002,2256,2.256,5113,65535,1092.25,174,2.9,45,84
16:12:19,19020,19.02,1489,1.489,37.85000000000002,2257,2.257,5113,65535,1092.25,174,2.9,45,84
16:12:21,19020,19.02,1489,1.489,37.85000000000002,2258,2.258,5114,65535,1092.25,174,2.9,45,84
16:12:23,19020,19.02,1489,1.489,37.85000000000002,2258,2.258,5113,65535,1092.25,174,2.9,45,84
16:12:25,19020,19.02,1490,1.49,37.75000000000006,2259,2.259,5113,65535,1092.25,174,2.9,45,84
16:12:27,19020,19.02,1489,1.489,37.75000000000006,2260,2.26,5113,65535,1092.25,174,2.9,45,84
16:12:29,19020,19.02,1490,1.49,37.75000000000006,2261,2.261,5113,65535,1092.25,174,2.9,45,84
16:12:31,19020,19.02,1489,1.489,37.75000000000006,2262,2.262,5113,65535,1092.25,174,2.9,45,84
16:12:33,19020,19.02,1489,1.489,37.75000000000006,2263,2.263,5114,65535,1092.25,174,2.9,45,84
16:12:35,19020,19.02,1490,1.49,37.75000000000006,2263,2.263,5113,65535,1092.25,174,2.9,45,84
16:12:37,19025,19.025,1490,1.49,37.75000000000006,2264,2.264,5113,65535,1092.25,174,2.9,45,84
16:12:39,19025,19.025,1490,1.49,37.75000000000006,2265,2.265,5113,65535,1092.25,174,2.9,45,84
16:12:41,19025,19.025,1489,1.489,37.75000000000006,2266,2.266,5113,65535,1092.25,174,2.9,45,84
16:12:43,19025,19.025,1490,1.49,37.75000000000006,2267,2.267,5113,65535,1092.25,174,2.9,45,84
16:12:46,19025,19.025,1489,1.489,37.75000000000006,2268,2.268,5114,65535,1092.25,174,2.9,45,84
16:12:48,19025,19.025,1490,1.49,37.75000000000006,2268,2.268,5113,65535,1092.25,174,2.9,45,84
16:12:50,19025,19.025,1490,1.49,37.75000000000006,2270,2.27,5114,65535,1092.25,174,2.9,45,84
16:12:52,19025,19.025,1490,1.49,37.75000000000006,2270,2.27,5113,65535,1092.25,174,2.9,45,84
16:12:54,19025,19.025,1490,1.49,37.75000000000006,2271,2.271,5113,65535,1092.25,174,2.9,45,84
16:12:56,19025,19.025,1490,1.49,37.75000000000006,2272,2.272,5113,65535,1092.25,174,2.9,45,84
16:12:58,19025,19.025,1490,1.49,37.75000000000006,2273,2.273,5113,65535,1092.25,174,2.9,45,84
16:13:00,19025,19.025,1489,1.489,37.75000000000006,2274,2.274,5113,65535,1092.25,174,2.9,45,84
16:13:02,19025,19.025,1490,1.49,37.75000000000006,2275,2.275,5114,65535,1092.25,174,2.9,45,84
16:13:04,19025,19.025,1490,1.49,37.75000000000006,2275,2.275,5113,65535,1092.25,174,2.9,45,84
16:13:06,19025,19.025,1490,1.49,37.75000000000006,2276,2.276,5113,65535,1092.25,174,2.9,45,84
16:13:08,19030,19.03,1490,1.49,37.75000000000006,2277,2.277,5113,65535,1092.25,174,2.9,45,84
16:13:10,19030,19.03,1489,1.489,37.75000000000006,2278,2.278,5113,65535,1092.25,174,2.9,45,84
16:13:12,19030,19.03,1489,1.489,37.75000000000006,2279,2.279,5113,65535,1092.25,174,2.9,45,84
16:13:14,19030,19.03,1490,1.49,37.75000000000006,2280,2.28,5114,65535,1092.25,174,2.9,45,84
16:13:16,19030,19.03,1490,1.49,37.75000000000006,2280,2.28,5113,65535,1092.25,174,2.9,45,84
16:13:18,19030,19.03,1490,1.49,37.75000000000006,2281,2.281,5113,65535,1092.25,173,2.8833333333333333,45,84
16:13:20,19030,19.03,1489,1.489,37.75000000000006,2282,2.282,5113,65535,1092.25,173,2.8833333333333333,45,84
16:13:22,19035,19.035,1490,1.49,37.650000000000034,2283,2.283,5113,65535,1092.25,173,2.8833333333333333,45,84
16:13:24,19035,19.035,1489,1.489,37.650000000000034,2284,2.284,5114,65535,1092.25,173,2.8833333333333333,45,84
16:13:26,19035,19.035,1489,1.489,37.650000000000034,2285,2.285,5114,65535,1092.25,173,2.8833333333333333,45,84
16:13:28,19035,19.035,1489,1.489,37.650000000000034,2285,2.285,5113,65535,1092.25,173,2.8833333333333333,45,84
16:13:30,19035,19.035,1489,1.489,37.650000000000034,2286,2.286,5113,65535,1092.25,173,2.8833333333333333,45,84
16:13:32,19035,19.035,1489,1.489,37.650000000000034,2287,2.287,5113,65535,1092.25,173,2.8833333333333333,45,84
16:13:34,19035,19.035,1488,1.488,37.650000000000034,2288,2.288,5113,65535,1092.25,173,2.8833333333333333,45,84
16:13:36,19040,19.04,1489,1.489,37.650000000000034,2289,2.289,5114,65535,1092.25,173,2.8833333333333333,45,84
16:13:38,19040,19.04,1487,1.487,37.650000000000034,2290,2.29,5114,65535,1092.25,173,2.8833333333333333,45,84
16:13:40,19040,19.04,1487,1.487,37.650000000000034,2290,2.29,5113,65535,1092.25,173,2.8833333333333333,45,84
16:13:42,19040,19.04,1488,1.488,37.650000000000034,2291,2.291,5113,65535,1092.25,173,2.8833333333333333,45,84
16:13:44,19040,19.04,1488,1.488,37.650000000000034,2292,2.292,5113,65535,1092.25,173,2.8833333333333333,45,84
16:13:46,19040,19.04,1488,1.488,37.650000000000034,2293,2.293,5113,65535,1092.25,173,2.8833333333333333,45,84
16:13:48,19040,19.04,1487,1.487,37.650000000000034,2294,2.294,5114,65535,1092.25,173,2.8833333333333333,45,84
16:13:50,19040,19.04,1487,1.487,37.650000000000034,2294,2.294,5113,65535,1092.25,173,2.8833333333333333,45,84
16:13:52,19040,19.04,1487,1.487,37.650000000000034,2295,2.295,5113,65535,1092.25,173,2.8833333333333333,45,84
16:13:54,19040,19.04,1487,1.487,37.650000000000034,2296,2.296,5113,65535,1092.25,173,2.8833333333333333,45,84
16:13:56,19045,19.045,1486,1.486,37.650000000000034,2297,2.297,5113,65535,1092.25,173,2.8833333333333333,45,84
16:13:58,19045,19.045,1486,1.486,37.650000000000034,2298,2.298,5113,65535,1092.25,173,2.8833333333333333,45,84
16:14:00,19045,19.045,1486,1.486,37.650000000000034,2299,2.299,5114,65535,1092.25,173,2.8833333333333333,45,84
16:14:02,19045,19.045,1486,1.486,37.650000000000034,2299,2.299,5113,65535,1092.25,173,2.8833333333333333,45,84
16:14:04,19045,19.045,1487,1.487,37.55000000000007,2300,2.3,5113,65535,1092.25,173,2.8833333333333333,45,84
16:14:06,19045,19.045,1486,1.486,37.650000000000034,2301,2.301,5113,65535,1092.25,173,2.8833333333333333,46,84
16:14:08,19050,19.05,1485,1.485,37.650000000000034,2302,2.302,5113,65535,1092.25,173,2.8833333333333333,46,84
16:14:10,19050,19.05,1485,1.485,37.650000000000034,2303,2.303,5114,65535,1092.25,173,2.8833333333333333,46,84
16:14:12,19050,19.05,1485,1.485,37.55000000000007,2304,2.304,5114,65535,1092.25,173,2.8833333333333333,46,84
16:14:14,19050,19.05,1485,1.485,37.650000000000034,2304,2.304,5113,65535,1092.25,173,2.8833333333333333,46,84
16:14:16,19050,19.05,1485,1.485,37.650000000000034,2305,2.305,5113,65535,1092.25,173,2.8833333333333333,46,84
16:14:18,19050,19.05,1485,1.485,37.55000000000007,2306,2.306,5113,65535,1092.25,173,2.8833333333333333,46,84
16:14:20,19050,19.05,1485,1.485,37.650000000000034,2307,2.307,5113,65535,1092.25,173,2.8833333333333333,46,84
16:14:22,19055,19.055,1485,1.485,37.650000000000034,2308,2.308,5114,65535,1092.25,173,2.8833333333333333,46,84
16:14:24,19055,19.055,1485,1.485,37.55000000000007,2309,2.309,5114,65535,1092.25,173,2.8833333333333333,46,84
16:14:26,19055,19.055,1485,1.485,37.55000000000007,2309,2.309,5113,65535,1092.25,173,2.8833333333333333,46,84
16:14:28,19055,19.055,1485,1.485,37.650000000000034,2310,2.31,5113,65535,1092.25,173,2.8833333333333333,46,84
16:14:30,19055,19.055,1485,1.485,37.55000000000007,2311,2.311,5113,65535,1092.25,173,2.8833333333333333,46,84
16:14:32,19055,19.055,1484,1.484,37.55000000000007,2312,2.312,5113,65535,1092.25,173,2.8833333333333333,46,84
16:14:34,19055,19.055,1485,1.485,37.55000000000007,2313,2.313,5114,65535,1092.25,173,2.8833333333333333,46,84
16:14:36,19055,19.055,1484,1.484,37.55000000000007,2313,2.313,5113,65535,1092.25,173,2.8833333333333333,46,84
16:14:38,19055,19.055,1483,1.483,37.55000000000007,2314,2.314,5113,65535,1092.25,172,2.8666666666666667,46,84
16:14:40,19060,19.06,1484,1.484,37.55000000000007,2315,2.315,5113,65535,1092.25,172,2.8666666666666667,46,84
16:14:42,19060,19.06,1484,1.484,37.55000000000007,2316,2.316,5113,65535,1092.25,172,2.8666666666666667,46,84
16:14:44,19060,19.06,1484,1.484,37.55000000000007,2317,2.317,5113,65535,1092.25,172,2.8666666666666667,46,84
16:14:46,19060,19.06,1485,1.485,37.55000000000007,2318,2.318,5114,65535,1092.25,172,2.8666666666666667,46,84
16:14:48,19060,19.06,1483,1.483,37.55000000000007,2318,2.318,5113,65535,1092.25,172,2.8666666666666667,46,84
16:14:50,19060,19.06,1484,1.484,37.55000000000007,2319,2.319,5113,65535,1092.25,172,2.8666666666666667,46,84
16:14:52,19060,19.06,1485,1.485,37.55000000000007,2320,2.32,5113,65535,1092.25,172,2.8666666666666667,46,84
16:14:54,19060,19.06,1484,1.484,37.55000000000007,2321,2.321,5113,65535,1092.25,172,2.8666666666666667,46,84
16:14:56,19065,19.065,1483,1.483,37.55000000000007,2322,2.322,5114,65535,1092.25,172,2.8666666666666667,46,84
16:14:58,19065,19.065,1484,1.484,37.55000000000007,2323,2.323,5114,65535,1092.25,172,2.8666666666666667,46,84
16:15:00,19065,19.065,1483,1.483,37.55000000000007,2323,2.323,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:02,19065,19.065,1485,1.485,37.55000000000007,2324,2.324,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:04,19065,19.065,1483,1.483,37.55000000000007,2325,2.325,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:06,19065,19.065,1484,1.484,37.55000000000007,2326,2.326,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:08,19065,19.065,1483,1.483,37.650000000000034,2327,2.327,5114,65535,1092.25,172,2.8666666666666667,46,84
16:15:10,19065,19.065,1483,1.483,37.650000000000034,2327,2.327,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:12,19070,19.07,1482,1.482,37.650000000000034,2328,2.328,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:14,19070,19.07,1482,1.482,37.55000000000007,2329,2.329,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:17,19070,19.07,1483,1.483,37.650000000000034,2330,2.33,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:19,19070,19.07,1483,1.483,37.650000000000034,2331,2.331,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:21,19070,19.07,1482,1.482,37.650000000000034,2332,2.332,5114,65535,1092.25,172,2.8666666666666667,46,84
16:15:23,19070,19.07,1483,1.483,37.650000000000034,2332,2.332,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:25,19070,19.07,1482,1.482,37.650000000000034,2333,2.333,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:27,19070,19.07,1483,1.483,37.650000000000034,2334,2.334,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:29,19075,19.075,1482,1.482,37.650000000000034,2335,2.335,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:31,19075,19.075,1482,1.482,37.650000000000034,2336,2.336,5114,65535,1092.25,172,2.8666666666666667,46,84
16:15:33,19075,19.075,1483,1.483,37.650000000000034,2337,2.337,5114,65535,1092.25,172,2.8666666666666667,46,84
16:15:35,19075,19.075,1482,1.482,37.650000000000034,2337,2.337,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:37,19075,19.075,1482,1.482,37.650000000000034,2338,2.338,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:39,19075,19.075,1482,1.482,37.650000000000034,2339,2.339,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:41,19080,19.08,1482,1.482,37.650000000000034,2340,2.34,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:43,19080,19.08,1481,1.481,37.650000000000034,2341,2.341,5114,65535,1092.25,172,2.8666666666666667,46,84
16:15:45,19080,19.08,1482,1.482,37.650000000000034,2341,2.341,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:47,19080,19.08,1482,1.482,37.650000000000034,2342,2.342,5113,65535,1092.25,172,2.8666666666666667,46,84
16:15:49,19080,19.08,1482,1.482,37.650000000000034,2343,2.343,5113,65535,1092.25,171,2.85,46,84
16:15:51,19080,19.08,1483,1.483,37.650000000000034,2344,2.344,5113,65535,1092.25,171,2.85,46,84
16:15:53,19080,19.08,1482,1.482,37.650000000000034,2345,2.345,5113,65535,1092.25,171,2.85,46,84
16:15:55,19085,19.085,1483,1.483,37.650000000000034,2346,2.346,5114,65535,1092.25,171,2.85,46,84
16:15:57,19080,19.08,1482,1.482,37.650000000000034,2346,2.346,5113,65535,1092.25,171,2.85,46,84
16:15:59,19080,19.08,1482,1.482,37.650000000000034,2347,2.347,5113,65535,1092.25,171,2.85,46,84
16:16:01,19085,19.085,1482,1.482,37.650000000000034,2348,2.348,5113,65535,1092.25,171,2.85,46,84
16:16:03,19085,19.085,1481,1.481,37.650000000000034,2349,2.349,5113,65535,1092.25,171,2.85,46,84
16:16:05,19085,19.085,1481,1.481,37.650000000000034,2350,2.35,5114,65535,1092.25,171,2.85,46,84
16:16:07,19085,19.085,1480,1.48,37.650000000000034,2351,2.351,5114,65535,1092.25,171,2.85,46,84
16:16:09,19085,19.085,1481,1.481,37.650000000000034,2351,2.351,5113,65535,1092.25,171,2.85,46,84
16:16:11,19090,19.09,1481,1.481,37.650000000000034,2352,2.352,5113,65535,1092.25,171,2.85,47,84
