Timestamp,SOC,SOH,remainingCapacity[0],remainingCapacity[1],fullCapacity[0],fullCapacity[1],voltage[0],voltage[1],current[0],current[1],temperature[0],temperature[1],timeToEmpty[0],timeToEmpty[1],timeToFull[0],timeToFull[1]
10/04/2023 03:34:55 PM,26,84,40,5,249,19,38,72,244,5,50,12,255,255,209,0
10/04/2023 03:34:57 PM,26,84,41,5,249,19,43,72,244,5,50,12,255,255,209,0
10/04/2023 03:34:59 PM,26,84,42,5,250,19,43,72,245,5,50,12,255,255,209,0
10/04/2023 03:35:01 PM,26,84,42,5,249,19,43,72,244,5,50,12,255,255,209,0
10/04/2023 03:35:03 PM,26,84,43,5,249,19,38,72,244,5,50,12,255,255,209,0
10/04/2023 03:35:05 PM,26,84,44,5,249,19,43,72,244,5,50,12,255,255,209,0
10/04/2023 03:35:07 PM,26,84,45,5,249,19,43,72,244,5,50,12,255,255,209,0
10/04/2023 03:35:09 PM,26,84,46,5,249,19,43,72,244,5,50,12,255,255,209,0
10/04/2023 03:35:11 PM,26,84,47,5,250,19,43,72,244,5,50,12,255,255,209,0
10/04/2023 03:35:13 PM,26,84,48,5,250,19,43,72,244,5,50,12,255,255,209,0
10/04/2023 03:35:15 PM,26,84,48,5,249,19,43,72,244,5,50,12,255,255,209,0
10/04/2023 03:35:17 PM,26,84,49,5,249,19,48,72,244,5,50,12,255,255,209,0
10/04/2023 03:35:19 PM,27,84,50,5,249,19,43,72,243,5,50,12,255,255,209,0
10/04/2023 03:35:21 PM,27,84,51,5,249,19,43,72,243,5,50,12,255,255,209,0
10/04/2023 03:35:23 PM,27,84,52,5,249,19,48,72,244,5,50,12,255,255,209,0
10/04/2023 03:35:25 PM,27,84,53,5,250,19,48,72,243,5,50,12,255,255,209,0
10/04/2023 03:35:27 PM,27,84,54,5,250,19,48,72,244,5,50,12,255,255,209,0
10/04/2023 03:35:29 PM,27,84,54,5,249,19,48,72,244,5,50,12,255,255,209,0
10/04/2023 03:35:31 PM,27,84,55,5,249,19,48,72,244,5,49,12,255,255,209,0
10/04/2023 03:35:33 PM,27,84,56,5,249,19,48,72,244,5,49,12,255,255,209,0
10/04/2023 03:35:35 PM,27,84,57,5,249,19,48,72,245,5,49,12,255,255,208,0
10/04/2023 03:35:37 PM,27,84,58,5,250,19,48,72,244,5,49,12,255,255,208,0
10/04/2023 03:35:39 PM,27,84,59,5,250,19,48,72,244,5,49,12,255,255,208,0
10/04/2023 03:35:41 PM,27,84,60,5,249,19,53,72,244,5,49,12,255,255,208,0
10/04/2023 03:35:43 PM,27,84,61,5,250,19,48,72,244,5,49,12,255,255,208,0
10/04/2023 03:35:45 PM,27,84,62,5,250,19,53,72,244,5,49,12,255,255,208,0
10/04/2023 03:35:47 PM,27,84,62,5,249,19,53,72,243,5,49,12,255,255,208,0
10/04/2023 03:35:49 PM,27,84,63,5,249,19,53,72,244,5,49,12,255,255,208,0
10/04/2023 03:35:51 PM,27,84,64,5,249,19,53,72,244,5,49,12,255,255,208,0
10/04/2023 03:35:53 PM,27,84,65,5,249,19,53,72,244,5,49,12,255,255,208,0
10/04/2023 03:35:55 PM,27,84,66,5,249,19,53,72,244,5,49,12,255,255,208,0
10/04/2023 03:35:57 PM,27,84,67,5,250,19,53,72,244,5,49,12,255,255,208,0
10/04/2023 03:35:59 PM,27,84,67,5,249,19,58,72,244,5,49,12,255,255,208,0
10/04/2023 03:36:01 PM,27,84,68,5,249,19,58,72,244,5,49,12,255,255,208,0
10/04/2023 03:36:03 PM,27,84,69,5,249,19,58,72,244,5,49,12,255,255,208,0
10/04/2023 03:36:05 PM,27,84,70,5,249,19,58,72,245,5,49,12,255,255,208,0
10/04/2023 03:36:07 PM,27,84,71,5,249,19,58,72,245,5,49,12,255,255,208,0
10/04/2023 03:36:09 PM,27,84,72,5,250,19,58,72,245,5,49,12,255,255,208,0
10/04/2023 03:36:11 PM,27,84,73,5,250,19,58,72,245,5,49,12,255,255,208,0
10/04/2023 03:36:13 PM,27,84,73,5,249,19,58,72,246,5,49,12,255,255,208,0
10/04/2023 03:36:15 PM,27,84,74,5,249,19,58,72,246,5,49,12,255,255,208,0
10/04/2023 03:36:17 PM,27,84,75,5,249,19,58,72,246,5,49,12,255,255,208,0
10/04/2023 03:36:19 PM,27,84,76,5,249,19,58,72,246,5,48,12,255,255,208,0
10/04/2023 03:36:21 PM,27,84,77,5,249,19,63,72,247,5,48,12,255,255,208,0
10/04/2023 03:36:23 PM,27,84,78,5,250,19,63,72,247,5,48,12,255,255,208,0
10/04/2023 03:36:25 PM,27,84,78,5,249,19,63,72,247,5,48,12,255,255,207,0
10/04/2023 03:36:28 PM,27,84,79,5,249,19,63,72,245,5,48,12,255,255,207,0
10/04/2023 03:36:30 PM,27,84,80,5,249,19,63,72,245,5,48,12,255,255,207,0
10/04/2023 03:36:32 PM,27,84,81,5,249,19,63,72,246,5,48,12,255,255,207,0
10/04/2023 03:36:34 PM,27,84,82,5,249,19,63,72,247,5,48,12,255,255,207,0
10/04/2023 03:36:36 PM,27,84,83,5,250,19,63,72,247,5,48,12,255,255,207,0
10/04/2023 03:36:38 PM,27,84,84,5,250,19,63,72,246,5,47,12,255,255,207,0
10/04/2023 03:36:40 PM,27,84,84,5,249,19,63,72,246,5,47,12,255,255,207,0
10/04/2023 03:36:42 PM,27,84,85,5,249,19,68,72,246,5,47,12,255,255,207,0
10/04/2023 03:36:44 PM,27,84,86,5,249,19,68,72,247,5,47,12,255,255,207,0
10/04/2023 03:36:46 PM,27,84,87,5,249,19,68,72,245,5,46,12,255,255,207,0
10/04/2023 03:36:48 PM,27,84,88,5,249,19,68,72,245,5,46,12,255,255,207,0
10/04/2023 03:36:50 PM,27,84,89,5,250,19,68,72,246,5,46,12,255,255,207,0
10/04/2023 03:36:52 PM,27,84,90,5,250,19,68,72,246,5,46,12,255,255,207,0
10/04/2023 03:36:54 PM,27,84,90,5,249,19,68,72,246,5,46,12,255,255,207,0
10/04/2023 03:36:56 PM,27,84,91,5,249,19,68,72,246,5,46,12,255,255,207,0
10/04/2023 03:36:58 PM,27,84,92,5,249,19,73,72,246,5,46,12,255,255,207,0
10/04/2023 03:37:00 PM,27,84,93,5,249,19,68,72,246,5,46,12,255,255,207,0
10/04/2023 03:37:02 PM,27,84,94,5,249,19,73,72,247,5,45,12,255,255,207,0
10/04/2023 03:37:04 PM,27,84,95,5,250,19,73,72,247,5,45,12,255,255,207,0
10/04/2023 03:37:06 PM,27,84,95,5,249,19,73,72,246,5,46,12,255,255,207,0
10/04/2023 03:37:08 PM,27,84,96,5,249,19,73,72,247,5,45,12,255,255,207,0
10/04/2023 03:37:10 PM,27,84,97,5,249,19,73,72,246,5,45,12,255,255,207,0
10/04/2023 03:37:12 PM,27,84,98,5,249,19,73,72,246,5,45,12,255,255,207,0
10/04/2023 03:37:14 PM,27,84,99,5,249,19,73,72,247,5,45,12,255,255,207,0
10/04/2023 03:37:16 PM,27,84,100,5,250,19,73,72,246,5,45,12,255,255,207,0
10/04/2023 03:37:18 PM,28,84,101,5,250,19,73,72,246,5,45,12,255,255,207,0
10/04/2023 03:37:20 PM,28,84,101,5,249,19,73,72,246,5,45,12,255,255,207,0
10/04/2023 03:37:22 PM,28,84,102,5,249,19,73,72,246,5,45,12,255,255,207,0
10/04/2023 03:37:24 PM,28,84,103,5,249,19,73,72,246,5,45,12,255,255,206,0
10/04/2023 03:37:26 PM,28,84,104,5,249,19,73,72,246,5,45,12,255,255,206,0
10/04/2023 03:37:28 PM,28,84,105,5,249,19,78,72,246,5,45,12,255,255,206,0
10/04/2023 03:37:30 PM,28,84,106,5,250,19,78,72,245,5,45,12,255,255,206,0
10/04/2023 03:37:32 PM,28,84,106,5,249,19,78,72,245,5,45,12,255,255,206,0
10/04/2023 03:37:34 PM,28,84,107,5,249,19,78,72,245,5,45,12,255,255,206,0
10/04/2023 03:37:36 PM,28,84,108,5,249,19,78,72,246,5,45,12,255,255,206,0
10/04/2023 03:37:38 PM,28,84,109,5,249,19,78,72,244,5,45,12,255,255,206,0
10/04/2023 03:37:40 PM,28,84,110,5,249,19,83,72,245,5,45,12,255,255,206,0
10/04/2023 03:37:42 PM,28,84,111,5,250,19,78,72,246,5,45,12,255,255,206,0
10/04/2023 03:37:44 PM,28,84,112,5,250,19,78,72,246,5,45,12,255,255,206,0
10/04/2023 03:37:46 PM,28,84,112,5,249,19,83,72,245,5,44,12,255,255,206,0
10/04/2023 03:37:48 PM,28,84,113,5,249,19,83,72,245,5,44,12,255,255,206,0
10/04/2023 03:37:50 PM,28,84,114,5,249,19,83,72,245,5,44,12,255,255,206,0
10/04/2023 03:37:52 PM,28,84,115,5,249,19,83,72,245,5,44,12,255,255,206,0
10/04/2023 03:37:54 PM,28,84,116,5,249,19,83,72,244,5,44,12,255,255,206,0
10/04/2023 03:37:56 PM,28,84,117,5,250,19,83,72,244,5,44,12,255,255,206,0
10/04/2023 03:37:58 PM,28,84,117,5,249,19,83,72,245,5,44,12,255,255,206,0
10/04/2023 03:38:00 PM,28,84,118,5,249,19,83,72,245,5,44,12,255,255,206,0
10/04/2023 03:38:02 PM,28,84,119,5,249,19,83,72,245,5,44,12,255,255,206,0
10/04/2023 03:38:04 PM,28,84,120,5,249,19,88,72,245,5,44,12,255,255,206,0
10/04/2023 03:38:06 PM,28,84,121,5,249,19,88,72,246,5,44,12,255,255,206,0
10/04/2023 03:38:08 PM,28,84,122,5,250,19,88,72,245,5,43,12,255,255,206,0
10/04/2023 03:38:10 PM,28,84,123,5,250,19,88,72,244,5,43,12,255,255,206,0
10/04/2023 03:38:12 PM,28,84,123,5,249,19,88,72,244,5,43,12,255,255,206,0
10/04/2023 03:38:14 PM,28,84,124,5,249,19,88,72,244,5,43,12,255,255,206,0
10/04/2023 03:38:16 PM,28,84,125,5,249,19,88,72,244,5,43,12,255,255,206,0
10/04/2023 03:38:18 PM,28,84,126,5,249,19,88,72,245,5,43,12,255,255,206,0
10/04/2023 03:38:20 PM,28,84,127,5,249,19,88,72,244,5,43,12,255,255,206,0
10/04/2023 03:38:22 PM,28,84,128,5,250,19,88,72,244,5,43,12,255,255,206,0
10/04/2023 03:38:24 PM,28,84,128,5,249,19,88,72,245,5,43,12,255,255,206,0
10/04/2023 03:38:26 PM,28,84,129,5,249,19,88,72,246,5,43,12,255,255,206,0
10/04/2023 03:38:28 PM,28,84,130,5,249,19,88,72,245,5,43,12,255,255,205,0
10/04/2023 03:38:30 PM,28,84,131,5,249,19,88,72,244,5,42,12,255,255,205,0
10/04/2023 03:38:32 PM,28,84,132,5,249,19,88,72,244,5,42,12,255,255,206,0
10/04/2023 03:38:34 PM,28,84,133,5,250,19,88,72,244,5,42,12,255,255,205,0
10/04/2023 03:38:36 PM,28,84,134,5,250,19,88,72,244,5,42,12,255,255,205,0
10/04/2023 03:38:38 PM,28,84,134,5,249,19,88,72,244,5,42,12,255,255,205,0
10/04/2023 03:38:40 PM,28,84,135,5,249,19,88,72,244,5,42,12,255,255,205,0
10/04/2023 03:38:42 PM,28,84,136,5,249,19,88,72,244,5,42,12,255,255,205,0
10/04/2023 03:38:44 PM,28,84,137,5,249,19,93,72,245,5,42,12,255,255,205,0
10/04/2023 03:38:46 PM,28,84,138,5,249,19,88,72,244,5,42,12,255,255,205,0
10/04/2023 03:38:48 PM,28,84,139,5,250,19,93,72,244,5,42,12,255,255,205,0
10/04/2023 03:38:50 PM,28,84,139,5,249,19,93,72,244,5,42,12,255,255,205,0
10/04/2023 03:38:52 PM,28,84,140,5,249,19,93,72,243,5,42,12,255,255,205,0
10/04/2023 03:38:54 PM,28,84,141,5,249,19,93,72,243,5,42,12,255,255,205,0
10/04/2023 03:38:56 PM,28,84,142,5,249,19,93,72,244,5,42,12,255,255,205,0
10/04/2023 03:38:58 PM,28,84,143,5,249,19,93,72,244,5,42,12,255,255,205,0
10/04/2023 03:39:00 PM,28,84,144,5,250,19,93,72,244,5,42,12,255,255,205,0
10/04/2023 03:39:03 PM,28,84,145,5,250,19,93,72,244,5,42,12,255,255,205,0
10/04/2023 03:39:05 PM,28,84,145,5,249,19,93,72,245,5,42,12,255,255,205,0
10/04/2023 03:39:07 PM,28,84,146,5,249,19,93,72,244,5,42,12,255,255,205,0
10/04/2023 03:39:09 PM,28,84,147,5,249,19,98,72,244,5,42,12,255,255,205,0
10/04/2023 03:39:11 PM,28,84,148,5,249,19,98,72,244,5,42,12,255,255,205,0
10/04/2023 03:39:13 PM,28,84,149,5,249,19,98,72,244,5,42,12,255,255,205,0
10/04/2023 03:39:15 PM,28,84,150,5,250,19,98,72,243,5,42,12,255,255,205,0
10/04/2023 03:39:17 PM,28,84,151,5,250,19,98,72,244,5,42,12,255,255,205,0
10/04/2023 03:39:19 PM,28,84,151,5,249,19,98,72,244,5,42,12,255,255,205,0
10/04/2023 03:39:21 PM,29,84,152,5,249,19,98,72,242,5,42,12,255,255,205,0
10/04/2023 03:39:23 PM,29,84,153,5,249,19,98,72,244,5,42,12,255,255,205,0
10/04/2023 03:39:25 PM,29,84,154,5,249,19,98,72,243,5,42,12,255,255,205,0
10/04/2023 03:39:27 PM,29,84,155,5,250,19,103,72,243,5,42,12,255,255,205,0
10/04/2023 03:39:29 PM,29,84,156,5,250,19,98,72,242,5,43,12,255,255,205,0
10/04/2023 03:39:31 PM,29,84,156,5,249,19,98,72,242,5,42,12,255,255,205,0
10/04/2023 03:39:33 PM,29,84,157,5,249,19,103,72,244,5,42,12,255,255,205,0
10/04/2023 03:39:35 PM,29,84,158,5,249,19,103,72,244,5,42,12,255,255,205,0
10/04/2023 03:39:37 PM,29,84,159,5,249,19,103,72,243,5,43,12,255,255,205,0
10/04/2023 03:39:39 PM,29,84,160,5,249,19,103,72,243,5,43,12,255,255,204,0
10/04/2023 03:39:41 PM,29,84,161,5,250,19,103,72,243,5,43,12,255,255,204,0
10/04/2023 03:39:43 PM,29,84,162,5,250,19,103,72,243,5,43,12,255,255,204,0
10/04/2023 03:39:45 PM,29,84,162,5,249,19,103,72,244,5,43,12,255,255,204,0
10/04/2023 03:39:47 PM,29,84,163,5,249,19,103,72,244,5,43,12,255,255,204,0
10/04/2023 03:39:49 PM,29,84,164,5,249,19,108,72,243,5,43,12,255,255,204,0
10/04/2023 03:39:51 PM,29,84,165,5,249,19,108,72,243,5,43,12,255,255,204,0
10/04/2023 03:39:53 PM,29,84,166,5,250,19,108,72,242,5,43,12,255,255,204,0
10/04/2023 03:39:55 PM,29,84,167,5,250,19,108,72,243,5,43,12,255,255,204,0
10/04/2023 03:39:57 PM,29,84,167,5,249,19,108,72,243,5,43,12,255,255,204,0
10/04/2023 03:39:59 PM,29,84,168,5,249,19,108,72,242,5,43,12,255,255,204,0
10/04/2023 03:40:01 PM,29,84,169,5,249,19,108,72,242,5,43,12,255,255,204,0
10/04/2023 03:40:03 PM,29,84,170,5,249,19,108,72,243,5,43,12,255,255,204,0
10/04/2023 03:40:05 PM,29,84,171,5,249,19,108,72,244,5,43,12,255,255,204,0
10/04/2023 03:40:07 PM,29,84,172,5,250,19,108,72,244,5,43,12,255,255,204,0
10/04/2023 03:40:09 PM,29,84,173,5,250,19,108,72,243,5,44,12,255,255,204,0
10/04/2023 03:40:11 PM,29,84,173,5,249,19,113,72,244,5,44,12,255,255,204,0
10/04/2023 03:40:13 PM,29,84,174,5,249,19,113,72,244,5,43,12,255,255,204,0
10/04/2023 03:40:15 PM,29,84,175,5,249,19,113,72,244,5,44,12,255,255,204,0
10/04/2023 03:40:17 PM,29,84,176,5,249,19,113,72,244,5,44,12,255,255,204,0
10/04/2023 03:40:19 PM,29,84,177,5,250,19,113,72,244,5,44,12,255,255,204,0
10/04/2023 03:40:21 PM,29,84,178,5,250,19,113,72,244,5,44,12,255,255,204,0
10/04/2023 03:40:23 PM,29,84,178,5,249,19,113,72,244,5,44,12,255,255,204,0
10/04/2023 03:40:25 PM,29,84,179,5,249,19,113,72,243,5,44,12,255,255,204,0
10/04/2023 03:40:27 PM,29,84,180,5,249,19,113,72,244,5,44,12,255,255,204,0
10/04/2023 03:40:29 PM,29,84,181,5,249,19,118,72,243,5,44,12,255,255,204,0
10/04/2023 03:40:31 PM,29,84,182,5,249,19,113,72,244,5,44,12,255,255,204,0
10/04/2023 03:40:33 PM,29,84,183,5,249,19,118,72,245,5,45,12,255,255,204,0
10/04/2023 03:40:35 PM,29,84,184,5,249,19,118,72,244,5,44,12,255,255,203,0
10/04/2023 03:40:37 PM,29,84,185,5,249,19,118,72,244,5,45,12,255,255,203,0
10/04/2023 03:40:39 PM,29,84,186,5,250,19,118,72,244,5,44,12,255,255,203,0
10/04/2023 03:40:41 PM,29,84,186,5,249,19,118,72,244,5,45,12,255,255,203,0
10/04/2023 03:40:43 PM,29,84,187,5,249,19,118,72,244,5,44,12,255,255,203,0
10/04/2023 03:40:45 PM,29,84,188,5,249,19,118,72,244,5,44,12,255,255,203,0
10/04/2023 03:40:47 PM,29,84,189,5,249,19,118,72,244,5,44,12,255,255,203,0
10/04/2023 03:40:49 PM,29,84,190,5,249,19,123,72,244,5,44,12,255,255,203,0
10/04/2023 03:40:51 PM,29,84,191,5,250,19,118,72,243,5,45,12,255,255,203,0
10/04/2023 03:40:53 PM,29,84,192,5,250,19,123,72,244,5,45,12,255,255,203,0
10/04/2023 03:40:55 PM,29,84,192,5,249,19,123,72,242,5,45,12,255,255,203,0
10/04/2023 03:40:57 PM,29,84,193,5,249,19,123,72,244,5,45,12,255,255,203,0
10/04/2023 03:40:59 PM,29,84,194,5,249,19,123,72,244,5,45,12,255,255,203,0
10/04/2023 03:41:01 PM,29,84,195,5,249,19,123,72,243,5,45,12,255,255,203,0
10/04/2023 03:41:03 PM,29,84,196,5,249,19,123,72,244,5,45,12,255,255,203,0
10/04/2023 03:41:05 PM,29,84,197,5,250,19,123,72,244,5,45,12,255,255,203,0
10/04/2023 03:41:07 PM,29,84,197,5,249,19,123,72,243,5,45,12,255,255,203,0
10/04/2023 03:41:09 PM,29,84,198,5,249,19,123,72,244,5,45,12,255,255,203,0
10/04/2023 03:41:11 PM,29,84,199,5,249,19,123,72,243,5,45,12,255,255,203,0
10/04/2023 03:41:13 PM,29,84,200,5,249,19,128,72,243,5,45,12,255,255,203,0
10/04/2023 03:41:15 PM,29,84,201,5,249,19,128,72,243,5,45,12,255,255,203,0
10/04/2023 03:41:17 PM,29,84,202,5,250,19,128,72,243,5,45,12,255,255,203,0
10/04/2023 03:41:19 PM,29,84,203,5,250,19,128,72,243,5,45,12,255,255,203,0
10/04/2023 03:41:21 PM,30,84,203,5,249,19,128,72,243,5,45,12,255,255,203,0
10/04/2023 03:41:23 PM,30,84,204,5,249,19,128,72,244,5,45,12,255,255,203,0
10/04/2023 03:41:25 PM,30,84,205,5,249,19,128,72,244,5,45,12,255,255,203,0
10/04/2023 03:41:27 PM,30,84,206,5,249,19,128,72,243,5,45,12,255,255,203,0
10/04/2023 03:41:29 PM,30,84,207,5,249,19,128,72,243,5,45,12,255,255,203,0
10/04/2023 03:41:31 PM,30,84,208,5,250,19,128,72,244,5,45,12,255,255,203,0
10/04/2023 03:41:33 PM,30,84,208,5,249,19,128,72,243,5,45,12,255,255,203,0
10/04/2023 03:41:35 PM,30,84,209,5,249,19,133,72,243,5,45,12,255,255,203,0
10/04/2023 03:41:38 PM,30,84,210,5,249,19,133,72,243,5,45,12,255,255,202,0
10/04/2023 03:41:40 PM,30,84,211,5,249,19,133,72,243,5,45,12,255,255,202,0
10/04/2023 03:41:42 PM,30,84,212,5,249,19,133,72,242,5,45,12,255,255,202,0
10/04/2023 03:41:44 PM,30,84,213,5,250,19,133,72,243,5,45,12,255,255,202,0
10/04/2023 03:41:46 PM,30,84,214,5,250,19,133,72,244,5,45,12,255,255,202,0
10/04/2023 03:41:48 PM,30,84,214,5,249,19,133,72,243,5,45,12,255,255,202,0
10/04/2023 03:41:50 PM,30,84,215,5,249,19,133,72,243,5,45,12,255,255,202,0
10/04/2023 03:41:52 PM,30,84,216,5,249,19,133,72,243,5,45,12,255,255,202,0
10/04/2023 03:41:54 PM,30,84,217,5,249,19,138,72,242,5,45,12,255,255,202,0
10/04/2023 03:41:56 PM,30,84,218,5,249,19,138,72,242,5,45,12,255,255,202,0
10/04/2023 03:41:58 PM,30,84,219,5,250,19,138,72,242,5,45,12,255,255,202,0
10/04/2023 03:42:00 PM,30,84,219,5,249,19,138,72,243,5,45,12,255,255,202,0
10/04/2023 03:42:02 PM,30,84,220,5,249,19,138,72,243,5,45,12,255,255,202,0
10/04/2023 03:42:04 PM,30,84,221,5,249,19,138,72,243,5,44,12,255,255,202,0
10/04/2023 03:42:06 PM,30,84,222,5,249,19,138,72,242,5,44,12,255,255,202,0
10/04/2023 03:42:08 PM,30,84,223,5,249,19,138,72,242,5,44,12,255,255,202,0
10/04/2023 03:42:10 PM,30,84,224,5,250,19,138,72,242,5,44,12,255,255,202,0
10/04/2023 03:42:12 PM,30,84,225,5,250,19,138,72,243,5,44,12,255,255,202,0
10/04/2023 03:42:14 PM,30,84,225,5,249,19,143,72,242,5,44,12,255,255,202,0
10/04/2023 03:42:16 PM,30,84,226,5,249,19,138,72,242,5,44,12,255,255,202,0
10/04/2023 03:42:18 PM,30,84,227,5,249,19,143,72,242,5,44,12,255,255,202,0
10/04/2023 03:42:20 PM,30,84,228,5,249,19,143,72,242,5,44,12,255,255,202,0
10/04/2023 03:42:22 PM,30,84,229,5,249,19,143,72,242,5,43,12,255,255,202,0
10/04/2023 03:42:24 PM,30,84,230,5,250,19,143,72,242,5,43,12,255,255,202,0
10/04/2023 03:42:26 PM,30,84,230,5,249,19,143,72,242,5,43,12,255,255,202,0
10/04/2023 03:42:28 PM,30,84,231,5,249,19,143,72,242,5,43,12,255,255,202,0
10/04/2023 03:42:30 PM,30,84,232,5,249,19,143,72,241,5,43,12,255,255,202,0
10/04/2023 03:42:32 PM,30,84,233,5,249,19,143,72,242,5,43,12,255,255,202,0
10/04/2023 03:42:34 PM,30,84,234,5,249,19,143,72,242,5,43,12,255,255,202,0
10/04/2023 03:42:36 PM,30,84,235,5,250,19,143,72,241,5,43,12,255,255,202,0
10/04/2023 03:42:38 PM,30,84,236,5,250,19,148,72,241,5,43,12,255,255,202,0
10/04/2023 03:42:40 PM,30,84,236,5,249,19,148,72,242,5,43,12,255,255,202,0
10/04/2023 03:42:42 PM,30,84,237,5,249,19,148,72,241,5,43,12,255,255,202,0
10/04/2023 03:42:44 PM,30,84,238,5,249,19,148,72,242,5,43,12,255,255,201,0
10/04/2023 03:42:46 PM,30,84,239,5,249,19,148,72,242,5,43,12,255,255,201,0
10/04/2023 03:42:48 PM,30,84,240,5,249,19,148,72,241,5,43,12,255,255,201,0
10/04/2023 03:42:50 PM,30,84,241,5,250,19,148,72,242,5,43,12,255,255,201,0
10/04/2023 03:42:52 PM,30,84,241,5,249,19,148,72,241,5,43,12,255,255,201,0
10/04/2023 03:42:54 PM,30,84,242,5,249,19,153,72,242,5,43,12,255,255,201,0
10/04/2023 03:42:56 PM,30,84,243,5,249,19,148,72,242,5,43,12,255,255,201,0
10/04/2023 03:42:58 PM,30,84,244,5,249,19,153,72,242,5,43,12,255,255,201,0
10/04/2023 03:43:00 PM,30,84,245,5,249,19,153,72,242,5,43,12,255,255,201,0
10/04/2023 03:43:02 PM,30,84,246,5,250,19,153,72,242,5,43,12,255,255,201,0
10/04/2023 03:43:04 PM,30,84,247,5,250,19,153,72,242,5,43,12,255,255,201,0
10/04/2023 03:43:06 PM,30,84,247,5,249,19,153,72,242,5,43,12,255,255,201,0
10/04/2023 03:43:08 PM,30,84,248,5,249,19,153,72,242,5,43,12,255,255,201,0
10/04/2023 03:43:10 PM,30,84,249,5,249,19,153,72,242,5,43,12,255,255,201,0
10/04/2023 03:43:12 PM,30,84,250,5,249,19,153,72,242,5,43,12,255,255,201,0
10/04/2023 03:43:14 PM,30,84,251,5,249,19,153,72,241,5,43,12,255,255,201,0
10/04/2023 03:43:16 PM,30,84,252,5,250,19,158,72,241,5,43,12,255,255,201,0
10/04/2023 03:43:18 PM,30,84,252,5,249,19,153,72,241,5,43,12,255,255,201,0
10/04/2023 03:43:20 PM,30,84,253,5,249,19,158,72,242,5,42,12,255,255,201,0
10/04/2023 03:43:22 PM,31,84,254,5,249,19,158,72,241,5,42,12,255,255,201,0
10/04/2023 03:43:24 PM,31,84,255,5,249,19,158,72,241,5,42,12,255,255,201,0
10/04/2023 03:43:26 PM,31,84,0,6,249,19,158,72,241,5,42,12,255,255,201,0
10/04/2023 03:43:28 PM,31,84,1,6,250,19,158,72,241,5,42,12,255,255,201,0
10/04/2023 03:43:30 PM,31,84,2,6,250,19,158,72,241,5,42,12,255,255,201,0
10/04/2023 03:43:32 PM,31,84,2,6,249,19,158,72,241,5,42,12,255,255,201,0
10/04/2023 03:43:34 PM,31,84,3,6,249,19,158,72,242,5,42,12,255,255,201,0
10/04/2023 03:43:36 PM,31,84,4,6,249,19,163,72,242,5,42,12,255,255,201,0
10/04/2023 03:43:38 PM,31,84,5,6,249,19,158,72,242,5,42,12,255,255,201,0
10/04/2023 03:43:40 PM,31,84,6,6,250,19,163,72,242,5,42,12,255,255,201,0
10/04/2023 03:43:42 PM,31,84,7,6,250,19,163,72,242,5,42,12,255,255,200,0
10/04/2023 03:43:44 PM,31,84,7,6,249,19,163,72,241,5,42,12,255,255,200,0
10/04/2023 03:43:46 PM,31,84,8,6,249,19,163,72,240,5,42,12,255,255,201,0
10/04/2023 03:43:48 PM,31,84,9,6,249,19,163,72,240,5,42,12,255,255,201,0
10/04/2023 03:43:50 PM,31,84,10,6,249,19,163,72,241,5,42,12,255,255,200,0
10/04/2023 03:43:52 PM,31,84,11,6,249,19,163,72,240,5,42,12,255,255,200,0
10/04/2023 03:43:54 PM,31,84,12,6,250,19,168,72,241,5,42,12,255,255,200,0
10/04/2023 03:43:56 PM,31,84,13,6,250,19,163,72,241,5,42,12,255,255,200,0
10/04/2023 03:43:58 PM,31,84,13,6,249,19,163,72,241,5,42,12,255,255,200,0
10/04/2023 03:44:00 PM,31,84,14,6,249,19,163,72,240,5,42,12,255,255,200,0
10/04/2023 03:44:02 PM,31,84,15,6,249,19,168,72,241,5,42,12,255,255,200,0
10/04/2023 03:44:04 PM,31,84,16,6,249,19,168,72,240,5,42,12,255,255,200,0
10/04/2023 03:44:06 PM,31,84,17,6,250,19,168,72,241,5,42,12,255,255,200,0
10/04/2023 03:44:08 PM,31,84,18,6,250,19,168,72,240,5,42,12,255,255,200,0
10/04/2023 03:44:11 PM,31,84,18,6,249,19,168,72,240,5,42,12,255,255,200,0
10/04/2023 03:44:13 PM,31,84,19,6,249,19,168,72,240,5,42,12,255,255,200,0
10/04/2023 03:44:15 PM,31,84,20,6,249,19,168,72,240,5,42,12,255,255,200,0
10/04/2023 03:44:17 PM,31,84,21,6,249,19,168,72,240,5,42,12,255,255,200,0
10/04/2023 03:44:19 PM,31,84,22,6,249,19,168,72,240,5,42,12,255,255,200,0
10/04/2023 03:44:21 PM,31,84,23,6,250,19,168,72,241,5,41,12,255,255,200,0
10/04/2023 03:44:23 PM,31,84,23,6,249,19,173,72,240,5,41,12,255,255,200,0
10/04/2023 03:44:25 PM,31,84,24,6,249,19,173,72,241,5,41,12,255,255,200,0
10/04/2023 03:44:27 PM,31,84,25,6,249,19,173,72,239,5,41,12,255,255,200,0
10/04/2023 03:44:29 PM,31,84,26,6,249,19,173,72,239,5,41,12,255,255,200,0
10/04/2023 03:44:31 PM,31,84,27,6,249,19,173,72,239,5,41,12,255,255,200,0
10/04/2023 03:44:33 PM,31,84,28,6,250,19,173,72,240,5,41,12,255,255,200,0
10/04/2023 03:44:35 PM,31,84,29,6,250,19,173,72,239,5,41,12,255,255,200,0
